date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,fifa_rank_home,fifa_rank_away,fifa_rank_diff
2026-06-07,4639656,Muñiz,Central Ballester,Primera C,07-06-2026 18:30,upcoming,,26.7,46.7,26.7,15,11,11,0,0,1,0,2,0,2,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4643876,All Boys,Racing Cordoba,Primera Nacional,07-06-2026 18:30,upcoming,,46.4,27.7,25.9,224,158,48,-110,2,0,1,2,0,0,0.6667,1.0,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4643892,Chacarita Juniors,Temperley,Primera Nacional,07-06-2026 18:30,upcoming,,55.4,25.7,18.9,175,162,291,129,0,1,0,1,2,0,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4668280,USA (W),Germany (W),Volleyball Nations League (W),07-06-2026 18:30,upcoming,,70.8,1.4,27.8,72,64,49,-15,1,0,1,0,0,1,0.5,0.0,0.5,Videotron Centre,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682624,Argentino MM,Deportivo Rincón,Federal A,07-06-2026 18:30,upcoming,,52.9,35.3,11.8,17,10,4,-6,0,1,1,2,1,2,0.0,0.4,-0.4,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682626,Cipolletti,Huracán Las Heras,Federal A,07-06-2026 18:30,upcoming,,60.0,25.0,15.0,20,20,20,0,0,1,0,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682627,Sportivo y Biblioteca Atenas Rio Cuarto,San Martín Mendoza,Federal A,07-06-2026 18:30,upcoming,,47.4,26.3,26.3,19,7,13,6,0,1,1,1,2,0,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682628,Atlético Escobar,El Linqueño,Federal A,07-06-2026 18:30,upcoming,,53.8,30.8,15.4,13,0,6,,0,2,0,0,0,2,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682629,CSCyD Gimnasia y Esgrima (Chivilcoy),Independiente Chivilcoy,Federal A,07-06-2026 18:30,upcoming,,41.7,16.7,41.7,12,2,11,9,0,1,1,2,2,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682630,9 De Julio Rafaela,Sportivo Las Parejas,Federal A,07-06-2026 18:30,upcoming,,52.4,38.1,9.5,21,6,19,13,2,0,1,1,1,1,0.6667,0.3333,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682631,Gimnasia de Concepcion del Uruguay,Sportivo Belgrano,Federal A,07-06-2026 18:30,upcoming,,23.5,17.6,58.8,17,16,62,46,2,1,2,1,1,1,0.4,0.3333,0.0667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682632,Defensores Belgrano (VR),Douglas Haig,Federal A,07-06-2026 18:30,upcoming,,38.1,9.5,52.4,21,24,83,59,1,0,0,2,0,0,1.0,1.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682634,Santamarina Tandil,Kimberley Mar Del Plata,Federal A,07-06-2026 18:30,upcoming,,41.2,23.5,35.3,17,76,4,-72,0,0,2,1,2,1,0.0,0.25,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695922,Maracanã,IAPE,Serie D,07-06-2026 18:30,upcoming,,59.5,19.8,20.7,116,52,8,-44,1,1,2,0,2,2,0.25,0.0,0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695923,Parnahyba (PI),Moto Club,Serie D,07-06-2026 18:30,upcoming,,39.5,23.6,36.9,157,169,304,135,2,0,0,0,0,2,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695924,Sampaio Corrêa,Iguatu,Serie D,07-06-2026 18:30,upcoming,,61.2,18.5,20.3,227,1241,140,-1101,1,1,1,2,2,2,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731212,Peñarol (W),Montevideo Wanderers (W),Campeonato Femenino A,07-06-2026 18:30,upcoming,,73.3,6.7,20.0,15,1,0,,1,1,1,2,1,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732910,Henrique Rocha,Daniel Merida Aguilar,Perugia,07-06-2026 18:30,upcoming,,32.4,1.4,66.2,74,1,0,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4555046,Texas Rangers,Cleveland Guardians,MLB,07-06-2026 18:35,upcoming,,51.9,0.6,47.5,181,218,207,-11,0,1,0,1,0,0,0.0,1.0,-1.0,Globe Life Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4657480,Croatia,Slovenia,Friendly International,07-06-2026 18:45,upcoming,,78.0,13.8,8.2,6592,7894,1818,-6076,0,0,1,2,1,0,0.0,0.6667,-0.6667,Stadion Anđelko Herjavec,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4643884,Chaco For Ever,Ferro Carril Oeste,Primera Nacional,07-06-2026 19:00,upcoming,,17.3,24.4,58.3,168,45,118,73,2,0,2,2,1,1,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4643889,Agropecuario,Patronato,Primera Nacional,07-06-2026 19:00,upcoming,,40.8,34.6,24.6,130,52,510,458,2,2,0,2,0,1,0.5,0.6667,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4643891,Club Atletico Guemes,Deportivo Maipu,Primera Nacional,07-06-2026 19:00,upcoming,,36.8,35.5,27.7,155,37,44,7,0,1,0,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4659704,Toronto Tempo,Chicago Sky,WNBA,07-06-2026 19:00,upcoming,,67.6,1.5,30.9,68,0,68,,0,1,1,1,0,0,0.0,1.0,-1.0,Coca-Cola Coliseum,,0,0,0,0,0,0,False,Missing Players,True,True,False,True,False,0,,,
2026-06-07,4669779,CRB,São Bernardo,Brasileirão - Série B,07-06-2026 19:00,upcoming,,44.4,23.3,32.3,1350,1346,465,-881,0,1,1,2,1,2,0.0,0.4,-0.4,,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,True,0,,,
2026-06-07,4683082,Santiago Morning,General Velásquez,Segunda División,07-06-2026 19:00,upcoming,,77.5,12.5,10.0,40,100,18,-82,2,2,1,2,1,0,0.4,0.6667,-0.2667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4683085,Real San Joaquín,Concón National,Segunda División,07-06-2026 19:00,upcoming,,33.3,7.4,59.3,27,7,4,-3,2,0,2,1,1,2,0.5,0.25,0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695895,Guarany-RS,Cianorte,Serie D,07-06-2026 19:00,upcoming,,21.3,23.6,55.1,89,37,140,103,2,0,2,0,2,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695896,Sao Luiz,Joinville,Serie D,07-06-2026 19:00,upcoming,,26.8,28.8,44.4,153,140,1283,1143,2,0,1,1,2,0,0.6667,0.3333,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695897,Santa Catarina,FC Cascavel,Serie D,07-06-2026 19:00,upcoming,,37.1,30.2,32.8,116,11,263,252,1,1,1,2,1,0,0.3333,0.6667,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4702847,Morocco,Norway,Friendly International,07-06-2026 19:00,upcoming,,61.5,10.5,28.0,39496,9635,2330,-7305,1,1,1,1,2,0,0.3333,0.3333,0.0,Sports Illustrated Stadium,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,True,False,0,,,
2026-06-07,4705491,Huachipato,Colo Colo,Copa de la Liga,07-06-2026 19:00,upcoming,,12.4,7.2,80.5,1397,683,3104,2421,0,0,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,True,0,,,
2026-06-07,4713509,Feira FC,SSA,Baiano - Série B,07-06-2026 19:00,upcoming,,84.4,5.7,9.8,315,4,0,,1,0,0,1,1,1,1.0,0.3333,0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4713512,Barreiras,Jacobina,Baiano - Série B,07-06-2026 19:00,upcoming,,60.0,20.0,20.0,30,0,89,,0,1,1,1,0,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4714671,Greece,Italy,Friendly International,07-06-2026 19:00,upcoming,,19.7,13.3,67.0,9606,2429,13828,11399,2,2,0,1,4,1,0.5,0.1667,0.3333,Pankritio Stadio,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,True,True,0,,,
2026-06-07,4728261,Scaligera Basket Verona,Rimini,Serie A2,07-06-2026 19:00,upcoming,,76.5,5.9,17.6,17,8,1,-7,1,1,1,1,1,0,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728398,Santo Andre (W),Maringa (W),LBF,07-06-2026 19:00,upcoming,,66.7,11.1,22.2,9,26,0,,0,0,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728750,Las Palmas,Malaga,LaLiga 2,07-06-2026 19:00,upcoming,,47.8,18.5,33.7,2046,2227,2791,564,1,2,1,1,2,1,0.25,0.25,0.0,Estadio de Gran Canaria,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,True,0,,,
2026-06-07,4729810,Marineros De Carabobo,Lideres De Miranda,LMBP,07-06-2026 19:00,upcoming,,25.0,25.0,50.0,4,6,1,-5,1,0,1,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729878,Atletico Ávila FC,Mineros De Guayana,Liga FUTVE 2,07-06-2026 19:00,upcoming,,41.2,23.5,35.3,34,0,229,,2,0,2,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732792,Impacto Deportivo Sopachuy,Fancesa,Copa Simón Bolívar,07-06-2026 19:00,upcoming,,38.1,14.3,47.6,21,0,19,,1,0,2,2,1,2,0.3333,0.4,-0.0667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733064,Valencia Basket,Bilbao Basket,ACB,07-06-2026 19:00,upcoming,,86.0,0.8,13.2,121,259,116,-143,1,1,1,0,0,1,0.3333,0.0,0.3333,Pabellón Municipal Fuente San Luis,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733132,Independiente Unificada,Juan Aurich Alcatuyo Chawinchaca,Copa Simón Bolívar,07-06-2026 19:00,upcoming,,33.3,33.3,33.3,3,1,0,,0,1,0,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4556089,Colorado Rockies,Milwaukee Brewers,MLB,07-06-2026 19:10,upcoming,,16.8,0.4,82.8,232,163,187,24,0,0,0,1,1,0,,0.5,,Coors Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4555615,Arizona Diamondbacks,Washington Nationals,MLB,07-06-2026 19:15,upcoming,,63.0,0.5,36.5,189,192,179,-13,0,0,1,1,1,0,0.0,0.5,-0.5,Chase Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4643878,Godoy Cruz,Mitre SdE,Primera Nacional,07-06-2026 19:30,upcoming,,62.9,24.4,12.7,221,961,48,-913,0,1,0,0,2,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4656663,Deportes Antofagasta,Magallanes,First Division B,07-06-2026 19:30,upcoming,,56.6,23.5,19.9,196,467,251,-216,0,2,2,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4682639,Sarmiento De La Banda,Sol De América,Federal A,07-06-2026 19:30,upcoming,,47.6,38.1,14.3,21,5,12,7,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682640,San Martín de Formosa,Tucumán Central,Federal A,07-06-2026 19:30,upcoming,,56.0,24.0,20.0,25,16,0,,1,0,1,1,0,0,0.5,1.0,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731723,Deportivo Kivon,1 de Mayo FC,Copa Simón Bolívar,07-06-2026 19:30,upcoming,,35.3,5.9,58.8,17,5,1,-4,1,0,0,1,1,1,1.0,0.3333,0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4643880,Colon,Ciudad De Bolivar,Primera Nacional,07-06-2026 20:00,upcoming,,54.4,26.3,19.3,259,869,12,-857,2,2,2,2,1,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4683756,Montreal Alliance,Edmonton Stingers,CEBL,07-06-2026 20:00,upcoming,,25.0,12.5,62.5,8,0,0,,1,0,0,0,1,0,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4688689,Aguará,Futuro,Tercera Division A,07-06-2026 20:00,upcoming,,61.9,4.8,33.3,21,0,0,,1,2,1,2,0,1,0.25,0.6667,-0.4167,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695898,Noroeste,Sampaio Corrêa-RJ,Serie D,07-06-2026 20:00,upcoming,,50.0,23.4,26.6,124,95,95,0,2,0,1,1,2,0,0.6667,0.3333,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695899,Velo Clube,Maricá,Serie D,07-06-2026 20:00,upcoming,,40.8,26.9,32.3,130,83,33,-50,0,2,0,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695900,Nova Iguaçu,XV de Piracicaba,Serie D,07-06-2026 20:00,upcoming,,32.1,25.2,42.8,159,381,279,-102,0,1,1,2,2,1,0.0,0.4,-0.4,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695928,Capital,Union Rondonopolis,Serie D,07-06-2026 20:00,upcoming,,54.8,21.4,23.8,84,29,201,172,1,2,1,2,0,1,0.25,0.6667,-0.4167,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695929,Goiatuba,Operário VG,Serie D,07-06-2026 20:00,upcoming,,55.6,20.8,23.6,72,23,181,158,2,2,0,0,2,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695930,Mixto,Ceilândia,Serie D,07-06-2026 20:00,upcoming,,43.4,30.3,26.3,76,138,176,38,2,2,1,2,1,0,0.4,0.6667,-0.2667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695931,Luverdense,Inhumas,Serie D,07-06-2026 20:00,upcoming,,64.2,22.2,13.6,81,591,18,-573,2,1,0,0,0,2,0.6667,0.0,0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695932,Primavera AC,Brasiliense,Serie D,07-06-2026 20:00,upcoming,,30.0,16.0,54.0,100,3,254,251,2,0,1,2,1,0,0.6667,0.6667,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695933,Gama,Aparecidense,Serie D,07-06-2026 20:00,upcoming,,63.8,16.0,20.2,163,149,467,318,1,1,1,2,0,2,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4727695,Ecuador,Guatemala,Friendly International,07-06-2026 20:00,upcoming,,81.5,10.0,8.5,6313,6167,451,-5716,1,2,2,0,0,0,0.2,,,ScottsMiracle-Gro Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731329,Franca,Pinheiros,NBB,07-06-2026 20:00,upcoming,,67.5,2.5,30.0,40,165,59,-106,0,1,1,1,0,0,0.0,1.0,-1.0,Ginásio Poliesportivo Pedro Morilla Fuentes,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731724,Club 26 de Febrero,Virgen De Chijipata,Copa Simón Bolívar,07-06-2026 20:00,upcoming,,72.7,4.5,22.7,22,0,1,,0,1,,0,2,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731739,Vicente Peréz Rosales,Iberia Los Ángeles,Tercera División B,07-06-2026 20:00,upcoming,,43.8,6.2,50.0,16,0,76,,2,1,1,1,1,0,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731740,Deportes Hualpénc,Gasparín FC,Tercera División B,07-06-2026 20:00,upcoming,,42.9,14.3,42.9,7,0,0,,0,0,0,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732839,Diablos Rojos del México,Olmecas de Tabasco,LMB,07-06-2026 20:00,upcoming,,78.6,3.6,17.9,28,34,14,-20,1,1,0,0,1,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4555864,San Diego Padres,New York Mets,MLB,07-06-2026 20:10,upcoming,,61.4,0.6,38.0,158,226,262,36,1,0,0,0,1,1,1.0,0.0,1.0,Petco Park,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4556309,Los Angeles Dodgers,Los Angeles Angels,MLB,07-06-2026 20:10,upcoming,,77.3,0.4,22.3,273,754,220,-534,1,1,0,0,0,1,0.5,0.0,0.5,UNIQLO Field at Dodger Stadium,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4643887,San Martin de Tucuman,Quilmes,Primera Nacional,07-06-2026 20:30,upcoming,,52.9,30.4,16.7,138,149,418,269,0,0,0,1,2,0,,0.3333,,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4677437,Cuenca Juniors,El Nacional,Serie B,07-06-2026 20:30,upcoming,,50.0,19.5,30.5,246,5,642,637,0,2,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4668290,Bulgaria (W),Turkiye (W),Volleyball Nations League (W),07-06-2026 21:00,upcoming,,17.0,1.9,81.1,53,32,66,34,0,1,0,0,0,1,0.0,0.0,0.0,Nilson Nelson Gymnasium,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4711595,Cuba (W),Costa Rica (W),NORCECA Final Four (W),07-06-2026 21:00,upcoming,,66.7,16.7,16.7,6,9,3,-6,0,0,0,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728998,Héroes de Moca,Metros De Santiago,LNB,07-06-2026 21:00,upcoming,,20.0,20.0,60.0,5,0,0,,0,0,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729749,Tacuarembó FC,Uruguay Montevideo Fc,Segunda Division,07-06-2026 21:00,upcoming,,54.2,18.8,27.1,48,26,11,-15,0,1,1,1,0,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729811,Delfines De La Guaira,Caciques De Distrito,LMBP,07-06-2026 21:00,upcoming,,33.3,33.3,33.3,3,1,6,5,0,1,0,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4730043,Sud America,CA Villa Teresa,Divisional C,07-06-2026 21:00,upcoming,,62.5,12.5,25.0,8,43,19,-24,0,1,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4730060,Urunday Universitario (W),Cordon (W),LFB (W),07-06-2026 21:00,upcoming,,25.0,25.0,50.0,4,0,0,,1,0,0,0,0,0,1.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731743,Cultural Maipú,Julio Covarrubias,Tercera División B,07-06-2026 21:00,upcoming,,33.3,33.3,33.3,3,0,0,,2,1,2,1,0,0,0.4,1.0,-0.6,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4714463,Defensor Sporting,Boston River,Uruguayan Championship,07-06-2026 21:30,upcoming,,47.6,24.9,27.5,334,549,335,-214,2,0,0,0,0,0,1.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728564,Paysandu,Anápolis,Copa Verde,07-06-2026 21:30,upcoming,,50.0,16.7,33.3,6,1745,190,-1555,0,0,1,1,2,0,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4728999,Titanes Del Licey,Gigantes San Francisco,LNB,07-06-2026 21:30,upcoming,,16.7,16.7,66.7,6,0,0,,0,0,0,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4659258,Fc Cincinnati II,New England II,MLS Next Pro,07-06-2026 22:00,upcoming,,46.4,25.0,28.6,28,3,2,-1,0,0,0,3,1,1,,0.6,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4668295,Canada (W),Japan (W),Volleyball Nations League (W),07-06-2026 22:00,upcoming,,17.4,1.4,81.2,69,31,105,74,1,1,0,1,1,1,0.5,0.3333,0.1667,Videotron Centre,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4705492,Deportes Limache,Everton De Vina,Copa de la Liga,07-06-2026 22:00,upcoming,,44.8,16.0,39.2,337,39,554,515,0,0,0,1,2,1,,0.25,,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4705493,O'Higgins,Palestino,Copa de la Liga,07-06-2026 22:00,upcoming,,58.7,18.9,22.4,424,625,1091,466,0,1,0,2,2,1,0.0,0.4,-0.4,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4728692,Carabobo FC,Puerto Cabello,Liga FUTVE,07-06-2026 22:00,upcoming,,64.4,18.3,17.3,705,471,217,-254,1,0,2,1,0,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4729000,Caneros Del Este,Reales De La Vega,LNB,07-06-2026 22:00,upcoming,,25.0,25.0,50.0,4,0,0,,1,1,0,1,1,0,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729065,Paisas,Toros del Valle,LBP,07-06-2026 22:00,upcoming,,20.0,6.7,73.3,15,12,2,-10,1,0,0,0,1,1,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729968,Santiago Morning Quilicura (W),Colegio Los Leones (W),National League Women,07-06-2026 22:00,upcoming,,25.0,25.0,50.0,4,0,0,,0,0,0,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4730058,25 De Agosto (W),Tabare (W),LFB (W),07-06-2026 22:00,upcoming,0:0,14.3,14.3,71.4,7,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4730061,Yale (W),Club Malvin (W),LFB (W),07-06-2026 22:00,upcoming,,25.0,25.0,50.0,4,0,0,,1,0,0,1,1,1,1.0,0.3333,0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732840,Tigres de Quintana Roo,Conspiradores de Querétaro,LMB,07-06-2026 22:00,upcoming,,60.0,10.0,30.0,10,34,2,-32,1,0,1,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4727485,Cocodrilos De Caracas,Guaiqueríes de Margarita,Superliga,07-06-2026 22:00,upcoming,,66.7,4.2,29.2,24,22,8,-14,1,0,0,0,1,1,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732841,Diablos Rojos del México,Olmecas de Tabasco,LMB,07-06-2026 22:30,upcoming,,66.7,8.3,25.0,12,34,14,-20,1,1,0,0,1,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4659256,Orlando City B,Carolina Core,MLS Next Pro,07-06-2026 23:00,upcoming,,62.1,31.0,6.9,29,7,1,-6,1,1,0,4,0,1,0.5,0.8,-0.3,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4659705,Los Angeles Sparks,Portland Fire,WNBA,07-06-2026 23:00,upcoming,,51.2,2.4,46.3,41,71,0,,0,0,0,0,0,1,,0.0,,Crypto.com Arena,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,False,0,,,
2026-06-07,4676524,Colombia,Jordan,Friendly International,07-06-2026 23:00,upcoming,,44.4,7.6,48.0,30830,16747,3013,-13734,1,0,0,0,2,2,1.0,0.0,1.0,Snapdragon Stadium,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4711596,Puerto Rico (W),Mexico (W),NORCECA Final Four (W),07-06-2026 23:00,upcoming,,11.1,11.1,77.8,9,30,12,-18,1,1,0,1,1,0,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728977,Pacífico de Neuquen,Deportivo Plottier,Liga Federal,07-06-2026 23:00,upcoming,,33.3,33.3,33.3,3,0,0,,1,1,0,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728978,Independiente De Avellaneda,Náutico Hacoaj,Liga Federal,07-06-2026 23:00,upcoming,,40.0,20.0,40.0,5,0,0,,0,1,0,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728979,Club Atlético Ferrocarril Midland,Club Social Alejandro Korn,Liga Federal,07-06-2026 23:00,upcoming,,20.0,20.0,60.0,5,0,0,,0,0,1,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732842,Saraperos de Saltillo,Dorados de Chihuahua,LMB,07-06-2026 23:00,upcoming,,44.4,11.1,44.4,9,31,6,-25,0,0,0,1,1,1,,0.3333,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
