id,home,away,competition,time,status,score,votes,trend_home,trend_away,trend_home_desc,trend_away_desc,pop_rank_home,pop_rank_away,venue,attendance,goals_home,goals_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,avg_age_home,avg_age_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,fifa_rank_home,fifa_rank_away,fifa_rank_diff
4733271,Sorana Cirstea,Maddison Inglis,Queen's,09-06-2026 10:00,upcoming,,"{'home': 95.3, 'draw': 2.3, 'away': 2.3, 'total': 43}","[0, 1, 1, 1, 1]","[1, 1, 0, 0, 0]",🔴 状态糟糕 (0胜1平1负),➡️ 状态一般 (1胜1平0负),44,8,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4726310,Indonesia (W),Hong Kong (W),AVC Women's Cup,09-06-2026 10:00,upcoming,,"{'home': 66.7, 'draw': 8.3, 'away': 25.0, 'total': 12}","[0, 0, 1, 1, 1]","[1, 0, 0, 0, 0]",🔴 状态糟糕 (0胜0平1负),🔥 状态火热 (1胜0平0负),1,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732909,Darwin Blanch,Christopher O'Connell,Ilkley,09-06-2026 10:00,upcoming,,"{'home': 38.5, 'draw': 7.7, 'away': 53.8, 'total': 13}","[0, 1, 1, 0, 0]","[0, 0, 0, 0, 0]",🔴 状态糟糕 (0胜1平1负),无比赛,0,3,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732949,Billy Harris,Clement Chidekh,Ilkley,09-06-2026 10:00,upcoming,,"{'home': 66.7, 'draw': 16.7, 'away': 16.7, 'total': 6}","[0, 1, 0, 0, 0]","[0, 1, 1, 0, 0]",🔴 状态糟糕 (0胜1平0负),🔴 状态糟糕 (0胜1平1负),1,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733007,Francesco Maestrelli,Arthur Gea,Ilkley,09-06-2026 10:00,upcoming,,"{'home': 28.6, 'draw': 14.3, 'away': 57.1, 'total': 7}","[0, 0, 1, 0, 0]","[0, 0, 1, 1, 0]",🔴 状态糟糕 (0胜0平1负),🔴 状态糟糕 (0胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733166,Kayla Day,Mary Stoiana,Ilkley,09-06-2026 10:00,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 1, 0, 0, 1]","[0, 1, 1, 0, 1]",🔴 状态糟糕 (0胜1平0负),🔴 状态糟糕 (0胜1平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733348,Alina Korneeva,Celine Naef,Ilkley,09-06-2026 10:00,upcoming,,"{'home': 50.0, 'draw': 25.0, 'away': 25.0, 'total': 4}","[0, 1, 1, 1, 1]","[1, 1, 0, 1, 0]",🔴 状态糟糕 (0胜1平1负),➡️ 状态一般 (1胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733350,Lucrezia Stefanini,Vendula Valdmannova,Ilkley,09-06-2026 10:00,upcoming,,"{'home': 50.0, 'draw': 25.0, 'away': 25.0, 'total': 4}","[0, 1, 0, 0, 0]","[1, 0, 1, 0, 1]",🔴 状态糟糕 (0胜1平0负),➡️ 状态一般 (1胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732803,Romboli F./Smith J. P.,O. Luz/R. Matos,Stuttgart,09-06-2026 10:10,upcoming,,"{'home': 16.7, 'draw': 16.7, 'away': 66.7, 'total': 6}","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]",无比赛,无比赛,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732972,Marco Trungelliti,Pavel Kotov,Lyon,09-06-2026 10:10,upcoming,,"{'home': 83.3, 'draw': 5.6, 'away': 11.1, 'total': 18}","[0, 1, 1, 0, 1]","[0, 0, 1, 0, 0]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜0平1负),3,2,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732979,Tamara Korpatsch,Elena Gabriela Ruse,Hertogenbosch,09-06-2026 10:10,upcoming,,"{'home': 54.5, 'draw': 3.0, 'away': 42.4, 'total': 33}","[0, 1, 1, 0, 1]","[0, 0, 0, 1, 0]",🔴 状态糟糕 (0胜1平1负),无比赛,1,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732991,Zhizhen Zhang,Jenson Brooksby,Hertogenbosch,09-06-2026 10:10,upcoming,,"{'home': 29.3, 'draw': 0.7, 'away': 70.0, 'total': 140}","[0, 1, 1, 0, 0]","[0, 0, 0, 0, 0]",🔴 状态糟糕 (0胜1平1负),无比赛,3,2,COURT 2,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732995,Barbora Krejcikova,Renata Zarazua,Hertogenbosch,09-06-2026 10:10,upcoming,,"{'home': 84.6, 'draw': 2.6, 'away': 12.8, 'total': 39}","[0, 0, 1, 1, 1]","[0, 0, 0, 0, 0]",🔴 状态糟糕 (0胜0平1负),无比赛,53,4,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733005,Alexandrova E./Joint M.,Aoyama S./Liang E.,Hertogenbosch,09-06-2026 10:10,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[1, 1, 1, 1]","[0, 1, 1, 1, 1]",⚠️ 状态低迷 (1胜1平1负),🔴 状态糟糕 (0胜1平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733201,Nikola Bartunkova,Hanne Vandewinkel,Hertogenbosch,09-06-2026 10:10,upcoming,,"{'home': 91.7, 'draw': 4.2, 'away': 4.2, 'total': 24}","[0, 1, 1, 1, 1]","[1, 1, 0, 0, 0]",🔴 状态糟糕 (0胜1平1负),➡️ 状态一般 (1胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733266,Alvaro Gullien Meza,Ilia Simakin,Cattolica,09-06-2026 10:20,upcoming,,"{'home': 80.0, 'draw': 10.0, 'away': 10.0, 'total': 10}","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",无比赛,无比赛,1,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733274,Jesper De Jong,Ognjen Milic,Cattolica,09-06-2026 10:20,upcoming,,"{'home': 89.5, 'draw': 5.3, 'away': 5.3, 'total': 19}","[0, 1, 1, 1, 0]","[0, 1, 1, 0, 1]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜1平1负),2,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733015,Tallon Griekspoor,Botic Van De Zandschulp,Hertogenbosch,09-06-2026 10:30,upcoming,,"{'home': 86.9, 'draw': 0.7, 'away': 12.4, 'total': 137}","[0, 0, 1, 1, 0]","[0, 0, 0, 1, 1]",🔴 状态糟糕 (0胜0平1负),无比赛,37,30,CENTRE COURT,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733273,Jan-Lennard Struff,Alexis Galarneau,Stuttgart,09-06-2026 10:30,upcoming,,"{'home': 85.9, 'draw': 0.7, 'away': 13.4, 'total': 142}","[0, 1, 0, 0, 0]","[1, 1, 0, 0, 1]",🔴 状态糟糕 (0胜1平0负),➡️ 状态一般 (1胜1平0负),78,1,CENTER COURT,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732954,Alexander Shevchenko,Filip Cristian Jianu,Bratislava,09-06-2026 10:50,upcoming,,"{'home': 85.0, 'draw': 5.0, 'away': 10.0, 'total': 20}","[0, 1, 0, 0, 1]","[0, 0, 0, 0, 0]",🔴 状态糟糕 (0胜1平0负),无比赛,3,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732960,Sascha Gueymard Wayenburg,Clement Tabur,Lyon,09-06-2026 10:50,upcoming,,"{'home': 20.0, 'draw': 20.0, 'away': 60.0, 'total': 5}","[0, 0, 0, 0, 1]","[0, 0, 1, 1, 0]",无比赛,🔴 状态糟糕 (0胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732961,Miguel Damas,Villius Gaubas,Lyon,09-06-2026 10:50,upcoming,,"{'home': 11.1, 'draw': 11.1, 'away': 77.8, 'total': 9}","[0, 0, 0, 0, 0]","[0, 0, 0, 1, 1]",无比赛,无比赛,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733335,Taro Daniel,Timofey Skatov,Bratislava,09-06-2026 10:50,upcoming,,"{'home': 50.0, 'draw': 16.7, 'away': 33.3, 'total': 6}","[1, 1, 0, 1, 1]","[0, 1, 1, 1, 0]",➡️ 状态一般 (1胜1平0负),🔴 状态糟糕 (0胜1平1负),5,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733338,Hynek Barton,Buvaysar Gadamauri,Bratislava,09-06-2026 10:50,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[1, 1, 0, 1, 1]","[1, 1, 0, 1, 1]",➡️ 状态一般 (1胜1平0负),➡️ 状态一般 (1胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733272,Emma Raducanu,Anna Blinkova,Queen's,09-06-2026 11:00,upcoming,,"{'home': 82.5, 'draw': 1.6, 'away': 15.9, 'total': 63}","[0, 0, 0, 1, 0]","[1, 1, 0, 0, 1]",无比赛,➡️ 状态一般 (1胜1平0负),27,2,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733267,Tamara Zidansek,Federica Urgesi,Modena,09-06-2026 11:00,upcoming,,"{'home': 50.0, 'draw': 25.0, 'away': 25.0, 'total': 4}","[0, 0, 1, 0, 0]","[0, 1, 0, 1, 1]",🔴 状态糟糕 (0胜0平1负),🔴 状态糟糕 (0胜1平0负),1,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733268,Marina Bassols Ribera,Darja Semenistaja,Modena,09-06-2026 11:00,upcoming,,"{'home': 50.0, 'draw': 16.7, 'away': 33.3, 'total': 6}","[0, 1, 1, 1, 1]","[0, 1, 1, 1, 1]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜1平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733256,Shuai Zhang,Alexandra Eala,Queen's,09-06-2026 11:10,upcoming,,"{'home': 16.7, 'draw': 1.7, 'away': 81.7, 'total': 60}","[1, 1, 0, 0, 1]","[1, 1, 1, 1, 1]",➡️ 状态一般 (1胜1平0负),⚠️ 状态低迷 (1胜1平1负),14,3,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733171,Elvina Kalieva,Ashlyn Krueger,Ilkley,09-06-2026 11:10,upcoming,,"{'home': 18.2, 'draw': 9.1, 'away': 72.7, 'total': 11}","[0, 1, 0, 0, 1]","[0, 1, 1, 1, 1]",🔴 状态糟糕 (0胜1平0负),🔴 状态糟糕 (0胜1平1负),0,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733342,Dane Sweeny,Oliver Okonkwo,Ilkley,09-06-2026 11:10,upcoming,,"{'home': 50.0, 'draw': 25.0, 'away': 25.0, 'total': 4}","[0, 0, 0, 0, 1]","[1, 1, 0, 0, 0]",无比赛,➡️ 状态一般 (1胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733345,Tristan Schoolkate,Paul Jubb,Ilkley,09-06-2026 11:10,upcoming,,"{'home': 50.0, 'draw': 12.5, 'away': 37.5, 'total': 8}","[0, 0, 1, 0, 0]","[1, 1, 0, 1, 0]",🔴 状态糟糕 (0胜0平1负),➡️ 状态一般 (1胜1平0负),1,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733347,Felix Gill,Filippo Romano,Ilkley,09-06-2026 11:10,upcoming,,"{'home': 50.0, 'draw': 25.0, 'away': 25.0, 'total': 4}","[0, 1, 0, 1, 1]","[1, 1, 0, 1, 1]",🔴 状态糟糕 (0胜1平0负),➡️ 状态一般 (1胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733353,Lulu Sun,Ella Mcdonald,Ilkley,09-06-2026 11:10,upcoming,,"{'home': 66.7, 'draw': 16.7, 'away': 16.7, 'total': 6}","[0, 0, 1, 1, 0]","[1, 1, 1, 1, 0]",🔴 状态糟糕 (0胜0平1负),⚠️ 状态低迷 (1胜1平1负),1,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732922,Laura Siegemund,Francesca Jones,Queen's,09-06-2026 11:10,upcoming,,"{'home': 83.0, 'draw': 0.7, 'away': 16.3, 'total': 135}","[0, 0, 1, 1, 0]","[0, 1, 0, 0, 1]",🔴 状态糟糕 (0胜0平1负),🔴 状态糟糕 (0胜1平0负),10,0,,,0,0,0,0,0,0,,,False,,False,False,True,False,False,0,,,
4733103,Jurak D./Rosolska A.,Mihalikova T./Nicholls O.,Queen's,09-06-2026 11:10,upcoming,,"{'home': 33.3, 'draw': 5.6, 'away': 61.1, 'total': 18}",[],"[0, 1, 1, 0, 0]",无数据,🔴 状态糟糕 (0胜1平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732820,Tom Gentzsch,Rinky Hijikata,Stuttgart,09-06-2026 11:20,upcoming,,"{'home': 19.3, 'draw': 0.9, 'away': 79.8, 'total': 109}","[0, 0, 1, 1, 0]","[0, 1, 1, 0, 0]",🔴 状态糟糕 (0胜0平1负),🔴 状态糟糕 (0胜1平1负),0,2,Colosseum,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733014,Hubert Hurkacz,Marton Fucsovics,Hertogenbosch,09-06-2026 11:20,upcoming,,"{'home': 78.8, 'draw': 0.7, 'away': 20.4, 'total': 137}","[0, 1, 0, 0, 1]","[0, 0, 0, 0, 0]",🔴 状态糟糕 (0胜1平0负),无比赛,208,9,COURT 2,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733016,Jessica Bouzas Maneiro,Ajla Tomljanovic,Hertogenbosch,09-06-2026 11:20,upcoming,,"{'home': 72.2, 'draw': 2.8, 'away': 25.0, 'total': 36}","[0, 0, 1, 1, 0]","[0, 0, 0, 0, 0]",🔴 状态糟糕 (0胜0平1负),无比赛,1,5,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733087,Maleckova J./Skoch M.,Chan H-C./Sonmez Z.,Hertogenbosch,09-06-2026 11:20,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 0, 0, 1, 0]",[],无比赛,无数据,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733098,Kirkov V./Miedler L.,Demoliner M./Melo M.,Stuttgart,09-06-2026 11:20,upcoming,,"{'home': 25.0, 'draw': 25.0, 'away': 50.0, 'total': 4}",[],[0],无数据,无数据,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733108,Arribage T./Olivetti A.,Borges N./Polmans M.,Hertogenbosch,09-06-2026 11:20,upcoming,,"{'home': 50.0, 'draw': 12.5, 'away': 37.5, 'total': 8}","[0, 0, 1, 0, 0]",[],🔴 状态糟糕 (0胜0平1负),无数据,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733307,Luca Staeheli,Felix Balshaw,Lyon,09-06-2026 11:20,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[1, 1, 0, 1, 0]","[0, 1, 0, 1, 0]",➡️ 状态一般 (1胜1平0负),🔴 状态糟糕 (0胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733321,Samuele Pieri,Oriol Roca Batalla,Cattolica,09-06-2026 11:30,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 1, 0, 1, 1]","[0, 1, 1, 0, 1]",🔴 状态糟糕 (0胜1平0负),🔴 状态糟糕 (0胜1平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733275,Dusan Lajovic,Jonas Forejtek,Cattolica,09-06-2026 11:30,upcoming,,"{'home': 73.3, 'draw': 6.7, 'away': 20.0, 'total': 15}","[0, 1, 0, 0, 1]","[0, 0, 0, 1, 1]",🔴 状态糟糕 (0胜1平0负),无比赛,38,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4727223,China U23,Tajikistan U23,U23 Friendly International,09-06-2026 11:35,upcoming,,"{'home': 62.4, 'draw': 18.4, 'away': 19.1, 'total': 282}","[1, 1, 2, 2, 0]","[0, 1, 0, 0, 1]",⚠️ 状态低迷 (1胜1平2负),🔴 状态糟糕 (0胜1平0负),129,96,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733351,Iryna Shymanovich,Lanlana Tararudee,Ilkley,09-06-2026 11:50,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[1, 0, 0, 0, 0]","[0, 0, 1, 1, 1]",🔥 状态火热 (1胜0平0负),🔴 状态糟糕 (0胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732959,Pedro Boscardin Dias,Emilio Nava,Bratislava,09-06-2026 12:00,upcoming,,"{'home': 10.0, 'draw': 5.0, 'away': 85.0, 'total': 20}","[0, 1, 0, 0, 1]","[1, 1, 1, 1, 1]",🔴 状态糟糕 (0胜1平0负),⚠️ 状态低迷 (1胜1平1负),0,2,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733262,Dominika Salkova,Alice Tubello,Modena,09-06-2026 12:00,upcoming,,"{'home': 50.0, 'draw': 25.0, 'away': 25.0, 'total': 4}","[0, 1, 0, 1, 0]","[0, 0, 0, 0, 1]",🔴 状态糟糕 (0胜1平0负),无比赛,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733303,David Jorda Sanchis,Alejo Sanchez Quilez,Lyon,09-06-2026 12:00,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 1, 0, 0, 1]","[1, 1, 0, 1, 1]",🔴 状态糟糕 (0胜1平0负),➡️ 状态一般 (1胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733308,Matteo Martineau,Mickael Kaouk,Lyon,09-06-2026 12:00,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[1, 1, 0, 0, 0]",[0],➡️ 状态一般 (1胜1平0负),无数据,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733337,Zsombor Piros,Akira Santillan,Bratislava,09-06-2026 12:00,upcoming,,"{'home': 50.0, 'draw': 25.0, 'away': 25.0, 'total': 4}","[0, 0, 0, 1, 1]","[0, 1, 0, 0, 0]",无比赛,🔴 状态糟糕 (0胜1平0负),1,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733263,Xinyu Gao,Lucia Bronzetti,Modena,09-06-2026 12:10,upcoming,,"{'home': 16.7, 'draw': 16.7, 'away': 66.7, 'total': 6}","[0, 0, 1, 0, 0]","[0, 1, 1, 1, 0]",🔴 状态糟糕 (0胜0平1负),🔴 状态糟糕 (0胜1平1负),0,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733270,Victoria Bosio,Nuria Brancaccio,Modena,09-06-2026 12:10,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0]",无比赛,无比赛,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733255,Maria Sakkari,Tatjana Maria,Queen's,09-06-2026 12:20,upcoming,,"{'home': 81.8, 'draw': 3.0, 'away': 15.2, 'total': 33}","[0, 1, 2, 0, 0]","[1, 1, 0, 1, 0]",🔴 状态糟糕 (0胜1平2负),➡️ 状态一般 (1胜1平0负),63,2,,,0,0,0,0,0,0,,,False,,False,False,False,True,False,0,,,
4733257,Marie Bouzkova,Polina Kudermetova,Queen's,09-06-2026 12:20,upcoming,,"{'home': 82.8, 'draw': 3.4, 'away': 13.8, 'total': 29}","[0, 1, 1, 0, 1]","[1, 1, 0, 1, 1]",🔴 状态糟糕 (0胜1平1负),➡️ 状态一般 (1胜1平0负),17,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732966,Luca Nardi,Jacob Fearnley,Ilkley,09-06-2026 12:20,upcoming,,"{'home': 53.8, 'draw': 7.7, 'away': 38.5, 'total': 13}","[0, 1, 0, 1, 1]","[0, 0, 0, 0, 1]",🔴 状态糟糕 (0胜1平0负),无比赛,3,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733162,Mingge Xu,Elizabeth Mandlik,Ilkley,09-06-2026 12:20,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0]",🔴 状态糟糕 (0胜1平0负),无比赛,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733346,Alex Bolt,Keegan Smith,Ilkley,09-06-2026 12:20,upcoming,,"{'home': 50.0, 'draw': 16.7, 'away': 33.3, 'total': 6}","[0, 1, 0, 0, 0]","[1, 1, 0, 0, 1]",🔴 状态糟糕 (0胜1平0负),➡️ 状态一般 (1胜1平0负),4,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733352,Taylah Preston,Harmony Tan,Ilkley,09-06-2026 12:20,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 1, 0, 0, 1]","[1, 1, 0, 1, 1]",🔴 状态糟糕 (0胜1平0负),➡️ 状态一般 (1胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733106,Jovic I./Kessler M.,Kichenok L./Krawczyk D.,Queen's,09-06-2026 12:20,upcoming,,"{'home': 66.7, 'draw': 5.6, 'away': 27.8, 'total': 18}",[],"[0, 0, 1, 0, 1]",无数据,🔴 状态糟糕 (0胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4730098,Livyi Bereh,Oleksandriya,Premier League,09-06-2026 12:30,upcoming,,"{'home': 50.7, 'draw': 21.4, 'away': 27.9, 'total': 201}","[2, 1, 1, 2, 1]","[2, 2, 1, 0, 0]",➡️ 状态一般 (2胜1平1负),➡️ 状态一般 (2胜2平1负),1,118,Stadion Livyi Bereh,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732800,Auger-Aliassime F./Shapovalov D.,Nouza P./Oberleitner N.,Hertogenbosch,09-06-2026 12:30,upcoming,,"{'home': 75.0, 'draw': 8.3, 'away': 16.7, 'total': 12}","[0, 1, 1, 1, 0]","[0, 1, 1, 1, 1]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜1平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732962,Otto Virtanen,Kamil Majchrzak,Hertogenbosch,09-06-2026 12:30,upcoming,,"{'home': 42.1, 'draw': 1.1, 'away': 56.8, 'total': 95}","[0, 1, 1, 2, 1]","[0, 1, 1, 1, 0]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜1平1负),1,2,COURT 2,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732977,Emma Navarro,Catherine Mcnally,Hertogenbosch,09-06-2026 12:30,upcoming,,"{'home': 93.4, 'draw': 1.3, 'away': 5.3, 'total': 76}","[0, 1, 1, 1, 1]","[0, 1, 0, 1, 0]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜1平0负),23,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732994,Lois Boisson,Solana Sierra,Hertogenbosch,09-06-2026 12:30,upcoming,,"{'home': 40.0, 'draw': 2.5, 'away': 57.5, 'total': 40}","[0, 0, 1, 0, 0]","[0, 1, 1, 0, 1]",🔴 状态糟糕 (0胜0平1负),🔴 状态糟糕 (0胜1平1负),1,10,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733198,James Mccabe,Zizou Bergs,Hertogenbosch,09-06-2026 12:30,upcoming,,"{'home': 16.7, 'draw': 0.8, 'away': 82.5, 'total': 120}","[1, 1, 0, 1, 1]","[0, 0, 1, 0, 0]",➡️ 状态一般 (1胜1平0负),🔴 状态糟糕 (0胜0平1负),0,4,CENTRE COURT,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732920,Mika Stojsavljevic,Marta Kostyuk,Queen's,09-06-2026 12:35,upcoming,,"{'home': 8.8, 'draw': 0.9, 'away': 90.3, 'total': 113}","[0, 1, 1, 1, 0]","[0, 1, 1, 1, 1]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜1平1负),0,10,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4727277,Kyrgyzstan (W),Australia (W),AVC Women's Cup,09-06-2026 13:00,upcoming,,"{'home': 40.0, 'draw': 10.0, 'away': 50.0, 'total': 10}","[0, 0, 0, 1, 1]","[0, 1, 1, 0, 0]",无比赛,🔴 状态糟糕 (0胜1平1负),0,2,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4731613,Liverpool Montevideo (Reserves),Juventud De Las Piedras (Reserves),Reserve League,09-06-2026 13:00,upcoming,,"{'home': 40.0, 'draw': 27.5, 'away': 32.5, 'total': 40}","[1, 0, 0, 0, 2]","[1, 1, 2, 1, 1]",🔥 状态火热 (1胜0平0负),⚠️ 状态低迷 (1胜1平2负),1,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732969,Daniel Altmaier,Frances Tiafoe,Stuttgart,09-06-2026 13:00,upcoming,,"{'home': 14.3, 'draw': 0.5, 'away': 85.2, 'total': 210}","[0, 0, 1, 1, 0]","[0, 1, 1, 1, 0]",🔴 状态糟糕 (0胜0平1负),🔴 状态糟糕 (0胜1平1负),6,257,CENTER COURT,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733240,Johan Alexander Rodriguez,Wilson Leite,San Miguel de Tucuman,09-06-2026 13:00,upcoming,,"{'home': 76.9, 'draw': 3.8, 'away': 19.2, 'total': 26}","[1, 0, 1, 0, 1]","[1, 0, 1, 1, 0]",➡️ 状态一般 (1胜0平1负),➡️ 状态一般 (1胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733211,Samuel Heredia,Julian Cundom,San Miguel de Tucuman,09-06-2026 13:00,upcoming,,"{'home': 78.3, 'draw': 4.3, 'away': 17.4, 'total': 23}","[1, 0, 0, 1, 0]","[1, 0, 1, 0, 1]",🔥 状态火热 (1胜0平0负),➡️ 状态一般 (1胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733279,Benjamin Chelia,Tomas Martinez,San Miguel de Tucuman,09-06-2026 13:00,upcoming,,"{'home': 52.6, 'draw': 5.3, 'away': 42.1, 'total': 19}","[1, 0, 1, 0, 1]","[1, 0, 1, 0, 0]",➡️ 状态一般 (1胜0平1负),➡️ 状态一般 (1胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
